id,name
898,Hand-Breaded Chicken Fillet Sandwich
899,"Hand-Breaded Chicken Tenders™ (10pc box; 2, 5pc servings)"
900,"Hand-Breaded Chicken Tenders™ (15pc box; 3, 5pc servings)"
901,"Hand-Breaded Chicken Tenders™ (20pc box; 4, 5pc servings)"
902,Hand-Breaded Chicken Tenders™ (3 pieces)
903,Hand-Breaded Chicken Tenders™ (5 pieces)
904,Hard Taco – Chicken
905,Hard Taco – Ground Beef
906,Hard Taco – Steak
907,Hash Brown Nuggets
908,Honey Mustard HB Chicken™ Tender Wrapper
909,Kid’s Cheeseburger
910,Kid’s Hand-Breaded Chicken Tenders™ (2 pieces)
911,Loaded Breakfast Burrito
912,Made From Scratch Biscuit™
913,Monster Biscuit®
914,Nacho Taco
915,Natural-Cut Fries (Kids)
916,Natural-Cut Fries (Large)
917,Natural-Cut Fries (Medium)
918,Natural-Cut Fries (Small)
919,Onion Rings
920,OREO® Cookie Malt
921,OREO® Cookie Shake
922,Original Grilled Chicken Salad w/o Dressing
923,Pinto Beans & Cheese – Family Size
924,Pinto Beans & Cheese – Small
925,Quesadilla – Cheese
926,Quesadilla – Chicken
927,Quesadilla – Steak
928,Regular Coffee
929,Rice – Family Size
930,Rice – Small
931,"Sausage, Egg & Cheese Biscuit"
932,Side Salad w/o Dressing
933,Soft Taco – Chicken
934,Soft Taco – Ground Beef
935,Soft Taco – Steak
936,Sour Cream
937,Sourdough Breakfast Sandwich
938,Southwest Chicken Soft Taco
939,Spicy Chicken Sandwich
940,Steak & Egg Burrito
941,Strawberry Biscuit
942,Strawberry Malt
943,Strawberry Shake
944,Strawberry Swirl Cheesecake
945,Sunrise Croissant®
946,Super Nachos – Chicken
947,Super Nachos – Ground Beef
948,Super Nachos – Steak
949,Super Star® with Cheese
950,Sweet & Bold BBQ HB Chicken Tender™ Wrapper
951,Taco Salad – Chicken
952,Taco Salad – Ground Beef
953,Taco Salad – Steak
954,Teriyaki Burger™
955,Teriyaki Turkey Burger
956,The Big Carl®
957,The Green Burrito® – Chicken
958,The Green Burrito® – Steak
959,The Low Carb Six Dollar Burger®
960,The Original Six Dollar Burger®
961,The Portobello Mushroom Six Dollar Burger™
962,Turkey Burger
963,Vanilla Malt
964,Vanilla Shake
965,2 pieces of Toast
966,4 oz. Hash Browns
967,5 Chicken Fingers
968,BBQ Cheddar
969,Buffalo Chicken Salad
970,Cheddar Fries
971,Chicken Buffalo
972,Chicken California
973,Chicken Cordon Blue
974,Chicken Teriyaki
975,Chicken Teriyaki Salad
976,Egg & Cheese
977,Fresh Garden
978,Grilled Chicken Salad
979,Grilled Steak Salad
980,Italian Deli
981,Kid’s (3 Chicken Fingers)
982,Kids Fries
983,Large Fries
984,Mushroom Swiss Steak
985,Philly Cheesesteak
986,Philly Chicken
987,Philly Steak and Bleu
988,Philly Steak Deluxe
989,Philly Veggie
990,Reg.Fries
991,Sausage Omelet
992,"Sausage, Egg & Cheese"
993,Sicilian Steak
994,"Steak, Egg & Cheese"
995,Turkey Cheddar Melt
996,Two Eggs Scrambled
997,Ultimate Club
998,Ultimate Fries
999,Veggie Omelet
1000,Western Omelet
1001,100% Colombian Coffee
1002,Banana Pudding Milkshake
1003,Carrot & Raisin Salad
1004,Chargrilled & Fruit Salad
1005,Chargrilled Chicken Club Sandwich
1006,Chargrilled Chicken Cool Wrap
1007,Chargrilled Chicken Garden Salad
1008,Chargrilled Chicken Sandwich
1009,Chick-fil-A Chick-n-Minis™
1010,Chick-fil-A® Cheesecake
1011,Chick-fil-A® Chicken Biscuit
1012,Chick-fil-A® Diet Lemonade
1013,Chick-fil-A® Lemon Pie
1014,Chick-fil-A® Lemonade
1015,Chick-fil-A® Spicy Chicken Biscuit
1016,Chick-n-Strips
1017,Chick-n-Strips Salad
1018,Chicken Breakfast Burrito
1019,Chicken Caesar Cool Wrap
1020,Chicken Salad Cup
1021,Chicken Salad Sandwich
1022,Chicken Sandwich
1023,Chicken Tortilla Soup
1024,"Chicken, Egg & Cheese on Sunflower Multigrain Bagel"
1025,Chocolate Milkshake
1026,Cinnamon Brown Sugar
1027,Cinnamon Cluster
1028,Cole Slaw
1029,Cookies & Cream Milkshake
1030,Deluxe Chicken Sandwich
1031,Fruit Cup
1032,Fudge Brownie
1033,Hash Browns
1034,Hearty Breast of Chicken Soup
1035,Iced Tea – Sweetened
1036,Iced Tea – Unsweetened
1037,Icedream®
1038,Mixed Fruit Blend
1039,Multigrain Oatmeal
1040,Nuggets
1041,Plain Biscuit
1042,Roasted Nut Topping
1043,Sausage Breakfast Burrito
1044,"Sausage, Egg, and Cheese Biscuit"
1045,Side Salad
1046,Southwest Chargrilled Salad
1047,Spicy Chicken Cool Wrap
1048,Spicy Chicken Sandwich
1049,Spicy Chicken Sandwich Deluxe
1050,Strawberry Milkshake
1051,Vanilla Milkshake
1052,Waffle Potato Fries
1053,Yogurt Parfait
1054,Yogurt Parfait with Chocolate Cookie Crumbs
1055,Yogurt Parfait with Granola
1056,Add Fried Shrimp to any Entrée
1057,Add Fried Shrimp to any Entrée
1058,Add Rice and Black Beans
1059,Add Spicy Garlic & Lime Shrimp to any Entrée
1060,Add Spicy Garlic & Lime Shrimp to any Entrée
1061,Avocado Burger on Wheat Bun w/ fries
1062,Avocado Slices
1063,BBQ Sauce (Original)
1064,Beef Fajitas – w/o Tortillas and Condiments
1065,Big Mouth Burger Bites w/ Fries
1066,Big Mouth® Bites w/ Ranch with fries
1067,Black Bean Patty Only
1068,Black Beans
1069,Boneless Buffalo Chicken Salad
1070,Boneless Buffalo Wings w/ Bleu Cheese
1071,Bottomless Tostada Chips w/ Salsa
1072,Broccoli Cheese Soup
1073,Broccoli Cheese Soup
1074,Brownie Sundae
1075,Buffalo Chicken Ranch Sandwich on White Bun with fries
1076,Cajun Pasta w/ Grilled Chicken
1077,Cajun Pasta w/ Grilled Chicken (Lunch Combo)
1078,Cajun Pasta w/ Grilled Shrimp
1079,California Club Sandwich w/ Fries
1080,California Club Sandwich w/ fries
1081,Caribbean Salad w/ Grilled Chicken
1082,Caribbean Salad w/ Grilled Shrimp
1083,"Cheese, American"
1084,"Cheese, Cheddar"
1085,"Cheese, Provolone"
1086,"Cheese, Swiss"
1087,Cheesecake
1088,Chicken & Green Chile Soup
1089,Chicken & Green Chile Soup
1090,Chicken Caesar Salad
1091,Chicken Club Tacos
1092,Chicken Crispers® w/ Honey Mustard
1093,Chicken Enchilada
1094,Chicken Enchilada Soup
1095,Chicken Enchilada Soup
1096,Chicken Fajitas – w/o Tortillas and Condiments
1097,Chili’s Terlingua Chili w/ Toppings
1098,Chili’s Terlingua Chili w/ Toppings
1099,Chocolate Chip Paradise Pie
1100,Cinnamon Apples
1101,Classic Nachos (12)
1102,Classic Nachos (8)
1103,Classic Nachos – Beef (12)
1104,Classic Nachos – Beef (8)
1105,Classic Nachos – Chicken (12)
1106,Classic Nachos – Chicken (8)
1107,Classic Sirloin
1108,Classic Sirloin (Lunch Combo)
1109,Classic Turkey Sandwich w/ fries
1110,Classic Turkey Sandwich w/ Fries (Lunch Combo)
1111,Cobb Salad
1112,Cole Slaw
1113,Country-Fried Steak
1114,Crispy Chicken Crispers® No Dressing
1115,Crispy Chicken Tacos
1116,Crispy Honey-Chipotle Chicken Crispers® w/ Ranch
1117,Crispy Onion String & Jalapeno Stack w/ Ranch
1118,Crispy Shrimp Tacos
1119,"Dressing, Ancho Chile Ranch"
1120,"Dressing, Avocado Ranch"
1121,"Dressing, Bleu Cheese"
1122,"Dressing, Citrus Balsamic Vinaigrette"
1123,"Dressing, Honey Lime"
1124,"Dressing, Honey Mustard"
1125,"Dressing, Honey Mustard No Fat"
1126,"Dressing, Low Fat Ranch"
1127,"Dressing, Ranch"
1128,Fajita Chicken Sandwich w/ Fries
1129,Fajita Trio – w/o Tortillas and Condiments
1130,Fire-Grilled Corn Guacamole w/ Chips
1131,Flame-Grilled Ribeye
1132,Fried Cheese w/ Marinara Sauce
1133,Fried Shrimp w/ Cocktail Sauce
1134,Fried Shrimp w/ Cocktail Sauce
1135,Frosty Chocolate Shake
1136,GG Classic Sirloin
1137,GG Grilled Chicken Sandwich w/ Steamed Broccoli & fries
1138,GG Salmon w/ Garlic & Herbs
1139,GG Santa Fe Chicken Wrap w/ Steamed Broccoli & fries
1140,"Gravy, Black Pepper"
1141,Grilled Chicken Sandwich on White Bun w/ fries
1142,Grilled Salmon w/ Garlic & Herbs
1143,Grilled Salmon w/ Garlic & Herbs
1144,Guacamole
1145,Half Rack of Baby Back Ribs
1146,Homestyle Fries
1147,Honey Chipotle Sauce
1148,Hot Spinach & Artichoke Dip w/ Chips
1149,House Salad No Dressing
1150,Jalapeno Smokehouse Burger w/ Ranch with fries
1151,Loaded Baked Potato Soup
1152,Loaded Baked Potato Soup
1153,Loaded Mashed Potatoes
1154,Lunch House Salad No Dressing
1155,Margarita Grilled Chicken
1156,Margarita Grilled Chicken (Lunch Combo)
1157,Mashed Potatoes w/ Black Pepper Gravy
1158,Memphis Dry Rub Ribs
1159,Memphis Dry Rub Ribs (1/2 rack)
1160,Molten Chocolate Cake
1161,Monterey Chicken®
1162,Monterey Chicken® (Lunch Combo)
1163,Mushroom-Swiss Burger w/ fries
1164,Oldtimer® Burger w/ fries
1165,Original Ribs
1166,Original Ribs (1/2 rack)
1167,Over-The-Top Cobb Salad w/ Avocado Ranch
1168,Pepper Pals® Cheese Pizza
1169,Pepper Pals® Cheese Quesadilla
1170,Pepper Pals® Chocolate Shake
1171,Pepper Pals® Crispy Chicken Crispers
1172,Pepper Pals® Grilled Cheese Sandwich
1173,Pepper Pals® Grilled Chicken Platter
1174,Pepper Pals® Grilled Chicken Sandwich
1175,Pepper Pals® Little Chicken Crispers
1176,Pepper Pals® Little Mouth Burger
1177,Pepper Pals® Little Mouth Cheeseburger
1178,Pepper Pals® Macaroni & Cheese Kraft
1179,Pepper Pals® Side Celery Sticks w/ Ranch
1180,Pepper Pals® Side Cinnamon Apples
1181,Pepper Pals® Side Corn Cob w/o Butter
1182,Pepper Pals® Side Homestyle Fries
1183,Pepper Pals® Side Kernel Corn
1184,Pepper Pals® Side Mandarin Oranges
1185,Pepper Pals® Side Mashed Potatoes – w/o Gravy
1186,Pepper Pals® Side Pineapple
1187,Pepper Pals® Side Rice
1188,Pepper Pals® Side Salad w/ Low Fat Ranch
1189,Pepper Pals® Side Steamed Broccoli
1190,Quesadilla Explosion Salad
1191,Ranch Only as served w/ Chips
1192,Rice
1193,Salsa Only as served w/ Chips
1194,Santa Fe Chicken Wrap w/ Ancho-Chile Ranch & fries
1195,Shiner Bock® BBQ Burger w/ fries
1196,Shiner Bock® BBQ Ribs
1197,Shiner Bock® BBQ Ribs (1/2 rack)
1198,Skillet Queso w/ Chips
1199,Sour Cream
1200,Southern Smokehouse Burger w/ Ancho Chile BBQ & fries
1201,Southwestern BLT Sandwich w/ Fries
1202,Southwestern Eggrolls w/ Avocado Ranch
1203,Spicy Garlic & Lime Grilled Shrimp
1204,Steakhouse Sandwich w/ fries
1205,Steamed Broccoli
1206,Sweet Corn
1207,Sweet Corn
1208,Sweet Corn on the Cob w/ Butter
1209,Texas Cheese Fries -1/2 order w/ Chili & Ranch
1210,Texas Cheese Fries -1/2 order w/ Ranch
1211,Texas Cheese Fries w/ Chili & Ranch
1212,Texas Cheese Fries w/ Ranch
1213,Triple Dipper™ Big Mouth® Bites w/ Ranch
1214,Triple Dipper™ Boneless Buffalo Wings w/ Bleu Cheese
1215,Triple Dipper™ Chicken Crispers® No Dressing
1216,Triple Dipper™ Fried Cheese w/ Marinara Sauce
1217,Triple Dipper™ Hot Spinach & Artichoke Dip w/ Chips
1218,Triple Dipper™ Southwestern Eggrolls w/ Avocado Ranch
1219,Triple Dipper™ Wings Over Buffalo® w/ Bleu Cheese
1220,"Wheat Bun, Plain"
1221,Wings Over Buffalo® w/ Bleu Cheese
1222,Barbacoa
1223,Barbacoa
1224,Black Beans
1225,Black Beans (side)
1226,Black Beans (taco)
1227,Carnitas
1228,Carnitas
1229,Cheese
1230,Cheese (small quesadilla)
1231,Cheese (taco)
1232,Chicken
1233,Chicken
1234,Chips
1235,Chips
1236,Cilantro-Lime Rice
1237,Cilantro-Lime Rice (side)
1238,Cilantro-Lime Rice (taco)
1239,Crispy Taco Shell
1240,Crispy Taco Shell
1241,Fajita Vegetables
1242,Fajita Vegetables
1243,Flour Tortilla (burrito)
1244,Flour Tortilla (taco)
1245,Flour Tortilla (taco)
1246,Fresh Tomato Salsa
1247,Fresh Tomato Salsa
1248,Green Tomatillo Salsa
1249,Green Tomatillo Salsa
1250,Guacamole
1251,Guacamole
1252,Pinto Beans
1253,Pinto Beans (side)
1254,Pinto Beans (taco)
1255,Red Tomatillo Salsa
1256,Red Tomatillo Salsa
1257,Roasted Chili – Corn Salsa
1258,Roasted Chili – Corn Salsa
1259,Romaine Lettuce (salad)
1260,Romaine Lettuce (taco)
1261,Romaine Lettuce (tacos)
1262,Soft Corn Tortilla
1263,Soft Corn Tortilla
1264,Sour Cream
1265,Sour Cream
1266,Steak
1267,Steak
1268,Vinaigrette
1269,Apple Pie
1270,Boneless Wing – with Sauce
1271,Boneless Wing – without Sauce
1272,Cajun Rice
1273,Chicken Fried Steak
1274,Chicken Sandwich with Cheese
1275,Cole Slaw
1276,Collard Greens
1277,Corn
1278,Double Chicken N Cheese Sandwich
1279,Fish Fillet (1)
1280,French Fries
1281,Green Beans
1282,Honey-Butter Biscuit
1283,Jalapeño Cheese Bombers® (4)
1284,Jalapeño Pepper
1285,Livers (6)
1286,Macaroni & Cheese
1287,Mashed Potatoes & Gravy
1288,Nuggets (5)
1289,Okra
1290,Original Breast
1291,Original Chicken Sandwich
1292,Original Leg
1293,Original Thigh
1294,Original Wing
1295,Red Beans & Rice
1296,Shrimp (8)
1297,Southern Style Chicken Sandwich
1298,Spicy Breast
1299,Spicy Chicken Sandwich
1300,Spicy Leg
1301,Spicy Southern Style Chicken Sandwich
1302,Spicy Tender Strips™
1303,Spicy Thigh
1304,Spicy Wing
1305,Strawberry Shortcake
1306,Sweet Corn Nuggets (8)
1307,Sweet Tea – Large
1308,Sweet Tea – Medium
1309,Sweet Tea – Small
1310,Tender Strips™
1311,Unsweet Tea – Large
1312,Unsweet Tea – Medium
1313,Unsweet Tea – Small
1314,"8-Grain Bagel – LF, VG"
1315,Add Spread – Country Dijon Mustard (Combo)
1316,Add Spread – Mayo (Combo)
1317,All American Scrambler (with Sausage) (Egg Whites)
1318,All American Scrambler (with Sausage) (Whole Eggs)
1319,Anaheim Panini (Egg Whites)
1320,Anaheim Panini (Whole Eggs)
1321,Anaheim Scrambler – G (Egg Whites)
1322,Anaheim Scrambler – G (Whole Eggs)
1323,Apricot Walnut Rugalach – V
1324,Asian Edamame Salad – V (Side)
1325,Asian Edamame Salad – V (Trio)
1326,Asian Wonton Salad (Café & Combo)
1327,Asian Wonton Salad (Entrée)
1328,Avocado Wedge – VG (Side)
1329,Avocado Wedge – VG (Trio)
1330,"Baby Carrots – LF, VG, G"
1331,Baked French Toast – V
1332,Baked French Toast w/Sausage & Fresh Fruit
1333,Baked French Toast w/Sausage & Scrambled Eggs (Egg Whites)
1334,Baked French Toast w/Sausage & Scrambled Eggs (Whole Eggs)
1335,"Bakery Chips – VG, G"
1336,Banana – Whole (Kids’ Menu) – G
1337,Banana Baby Bundt Cake – V
1338,Banana Muffin – V
1339,Big Al’s Chili w/Cheddar Cheese (bowl)
1340,Big Al’s Chili w/Cheddar Cheese (cup)
1341,"Blueberry Bagel – LF, VG"
1342,Blueberry Muffin – V
1343,"Breakfast Potatoes – VG, G"
1344,Brioche Flatbread (slice)
1345,Brioche Flatbread (whole)
1346,Caesar Salad
1347,Caesar Salad (Café & Combo)
1348,Caesar Salad (Entrée)
1349,Caesar Salad (side & trio portion)
1350,Caesar Salad w/Roasted Chicken (Café & Combo)
1351,Caesar Salad w/Roasted Chicken (Entrée)
1352,California Grille – V (Combo)
1353,California Grille – V (Whole)
1354,Cappuccino – Nonfat
1355,Cappuccino – Nonfat
1356,Cappuccino – Nonfat
1357,Cappuccino – Whole
1358,Cappuccino – Whole
1359,Cappuccino – Whole
1360,Caramel Latte – Nonfat
1361,Caramel Latte – Nonfat
1362,Caramel Latte – Nonfat
1363,Caramel Latte – Whole
1364,Caramel Latte – Whole
1365,Caramel Latte – Whole
1366,Chai Latte – Nonfat
1367,Chai Latte – Nonfat
1368,Chai Latte – Nonfat
1369,Chai Latte – Whole
1370,Chai Latte – Whole
1371,Chai Latte – Whole
1372,Cheddar Broccoli
1373,Cheddar Broccoli  (bowl)
1374,Cheddar Broccoli  (cup)
1375,Chicken Apple Sausage Panini (Egg Whites)
1376,Chicken Apple Sausage Panini (Whole Eggs)
1377,"Chicken Apple Sausage, 2-patties"
1378,Chicken Carbonara – (Combo)
1379,Chicken Carbonara – (Combo)
1380,Chicken Carbonara – (Entrée)
1381,Chicken Carbonara – (Whole)
1382,Chicken Pomodori (Combo)
1383,Chicken Pomodori (Whole)
1384,Chocolate Baby Bundt Cake – V
1385,Chocolate Chip Cookie – V
1386,Chocolate Muffin – V
1387,Chocolate Turtle Baby Bundt Cake – V
1388,Chopped Salad – G (Café & Combo)
1389,Chopped Salad – G (Entrée)
1390,Ciabatta Ficelle – V
1391,Cinnamon Creme Cake – Slice (12 slices/cake) – V
1392,Cinnamon Crumb Muffin – V
1393,Cinnamon Pecan Rugalach – V
1394,Cinnamon Raisin – V (slice)
1395,Cinnamon Raisin – V (whole)
1396,"Cinnamon Raisin Bagel – LF, VG"
1397,Cinnamon Roll – V
1398,Corned Beef Reuben (Combo)
1399,Corned Beef Reuben (Whole)
1400,Corner Club (Combo)
1401,Corner Club (Whole)
1402,Country Boule – VG (slice)
1403,Country Boule – VG (whole)
1404,Country Bread Boule – Bowl Option  (bowl)
1405,Country Bread Boule – Bowl Option  (cup)
1406,Country Large Oblong – VG (slice)
1407,Country Large Oblong – VG (whole)
1408,Country Small Oblong – VG (slice)
1409,Country Small Oblong – VG (whole)
1410,Cream Cheese Brownie – V
1411,Croissant – V
1412,D.C. Chicken Salad – G (Side)
1413,D.C. Chicken Salad – G (Trio)
1414,D.C. Chicken Salad on Steakhouse Rye Bread – (Combo)
1415,D.C. Chicken Salad on Steakhouse Rye Bread – (Whole)
1416,"Egg Salad – V, G (Side)"
1417,"Egg Salad – V, G (Trio)"
1418,"Everything Bagel – LF, VG"
1419,"Farmer’s Scrambler – V, G (Egg Whites)"
1420,"Farmer’s Scrambler – V, G (Whole Eggs)"
1421,Focaccia Loaf – VG (slice)
1422,Focaccia Loaf – VG (whole)
1423,"Focaccia Roll – LF, VG"
1424,Frozen Mango Lemonade – VG
1425,Frozen Mango Lemonade – VG
1426,Frozen Mango Pomegranate Swirl – VG
1427,Frozen Mango Pomegranate Swirl – VG
1428,Frozen Pomegranate Lemonade – VG
1429,Frozen Pomegranate Lemonade – VG
1430,Fudge Brownie
1431,Garlic Bread (Pasta Entrées Only) – V
1432,Grapes – Small Bunch (Kids’ Menu) – G
1433,"Greek Vegetable Salad – V, G (Side)"
1434,"Greek Vegetable Salad – V, G (Trio)"
1435,Green Chile & Chicken (Combo)
1436,Green Chile & Chicken (Whole)
1437,Grilled Cheese Sandwich – V (Combo)
1438,Grilled Cheese Sandwich – V (Whole)
1439,Half Moon Cheese Ravioli – V
1440,Half Moon Cheese Ravioli – V (Combo)
1441,Half Moon Cheese Ravioli – V (Entrée)
1442,Harvest – VG (slice)
1443,Harvest – VG (whole)
1444,"Harvest Crisp – LF, VG"
1445,Harvest Salad – V (Café & Combo)
1446,Harvest Salad – V (Entrée)
1447,Harvest Salad w/Roasted Chicken (Café & Combo)
1448,Harvest Salad w/Roasted Chicken (Entrée)
1449,"Harvest Toast – LF, VG"
1450,Horizon Milk – Chocolate
1451,Horizon Milk – White
1452,Iced Coffee – Black
1453,Iced Coffee – Black
1454,Iced Coffee – Creamy
1455,Iced Coffee – Creamy
1456,Italian Wedding Soup
1457,Italian Wedding Soup w/ Parmesan Cheese  (bowl)
1458,Italian Wedding Soup w/ Parmesan Cheese  (cup)
1459,Kid’s Apple Juice
1460,Kid’s Berry Juice
1461,Kids’ Cheesy Scrambler w/Toast & Fresh Fruit
1462,Kids’ Scrambler w/Toast & Fresh Fruit
1463,Latte – Nonfat
1464,Latte – Nonfat
1465,Latte – Nonfat
1466,Latte – Whole
1467,Latte – Whole
1468,Latte – Whole
1469,Lemon Bar – V
1470,Lemon Pound Cake – Slice
1471,Loaded Baked Potato
1472,Loaded Baked Potato w/Cheddar Cheese & Green Onion
1473,Loaded Baked Potato w/Cheddar Cheese & Green Onion
1474,Macaroni & Cheese – Kraft
1475,Maple Pecan Bar – V
1476,Mixed Greens Salad – V (Café & Combo)
1477,Mixed Greens Salad – V (Entrée)
1478,Mixed Greens Salad w/dressing (side & trio portion) – V
1479,Mixed Greens Salad w/dressing – V
1480,Mixed Greens w/dressing (garnish) – VG
1481,Mom’s Chicken Noodle – LF
1482,Mom’s Chicken Noodle – LF  (bowl)
1483,Mom’s Chicken Noodle – LF  (cup)
1484,Mom’s Corned Beef on Caraway Rye Bread (Combo)
1485,Mom’s Corned Beef on Caraway Rye Bread (Whole)
1486,Mom’s Egg Salad on White Bread (Combo)
1487,Mom’s Egg Salad on White Bread (Whole)
1488,Mom’s Roast Beef on Sourdough Bread (Combo)
1489,Mom’s Roast Beef on Sourdough Bread (Whole)
1490,Mom’s Roasted Chicken on Harvest Bread (Combo)
1491,Mom’s Roasted Chicken on Harvest Bread (Whole)
1492,Mom’s Tuna Salad on Harvest Bread (Combo)
1493,Mom’s Tuna Salad on Harvest Bread (Whole)
1494,1/2 lb. FlameThrower® GrillBurger
1495,1/2 lb. GrillBurger with Cheese
1496,1/4 lb. GrillBurger with Cheese
1497,1/4 lb. Mushroom Swiss GrillBurger
1498,Applesauce
1499,"Arctic Rush Float, All Flavors – Large"
1500,"Arctic Rush Float, All Flavors – Medium"
1501,"Arctic Rush Float, All Flavors – Small"
1502,"Arctic Rush Freeze, All Flavors – Large"
1503,"Arctic Rush Freeze, All Flavors – Medium"
1504,"Arctic Rush Freeze, All Flavors – Small"
1505,"Arctic Rush, All Flavors – Large"
1506,"Arctic Rush, All Flavors – Medium"
1507,"Arctic Rush, All Flavors – Small"
1508,Banana
1509,Banana Cream Pie Blizzard – Large
1510,Banana Cream Pie Blizzard – Medium
1511,Banana Cream Pie Blizzard – Mini
1512,Banana Cream Pie Blizzard – Small
1513,Banana Slices
1514,Banana Split
1515,Banana Split Blizzard – Large
1516,Banana Split Blizzard – Medium
1517,Banana Split Blizzard – Mini
1518,Banana Split Blizzard – Small
1519,Barbecue Beef Sandwich
1520,Biscuits & Gravy
1521,Breaded Mushrooms
1522,Brownie Pieces
1523,Buster Bar® Treat***
1524,Butterfinger Blizzard – Large
1525,Butterfinger Blizzard – Medium
1526,Butterfinger Blizzard – Small
1527,Butterfinger Pieces
1528,Butterfinger® Blizzard – Mini
1529,Butterscotch Dilly Bar
1530,Cappuccino MooLatté – Large
1531,Cappuccino MooLatté – Medium
1532,Cappuccino MooLatté – Small
1533,Caramel MooLatté – Large
1534,Caramel MooLatté – Medium
1535,Caramel MooLatté – Small
1536,Caramel Topping
1537,Cheese Curds
1538,Cheeseburger Kids’
1539,Cheesecake Pieces
1540,Cherry Dilly Bar
1541,Cherry StarKiss® Bar
1542,Chick. Strip Basket – 4pc w/ Country Gravy
1543,Chick. Strip Basket – 6pc w/ Country Gravy
1544,Chicken Quesadilla Basket
1545,Chicken Strip Kids’ (2)
1546,Chili – Bowl
1547,Chili – Cup
1548,Chili Cheese Fries
1549,Choc. Cov. Strawberry Waffle Bowl Sundae
1550,"Choc. Xtreme Blizzard Cake, 10”, 1/12 slice***"
1551,"Choc. Xtreme Blizzard Cake, 8”, 1/8 slice***"
1552,Choco Cherry Love Blizzard – Large
1553,Choco Cherry Love Blizzard – Medium
1554,Choco Cherry Love Blizzard – Mini
1555,Choco Cherry Love Blizzard – Small
1556,Choco Chunks
1557,Chocolate Chip Cookie Dough Pieces
1558,Chocolate Coated Waffle Cone w/ Soft Serve
1559,Chocolate Cone – Kids’
1560,Chocolate Cone – Large
1561,Chocolate Cone – Medium
1562,Chocolate Cone – Small
1563,Chocolate Dilly® Bar***
1564,Chocolate Mint Dilly Bar
1565,Chocolate Topping
1566,Chocolate Xtreme Blizzard – Large
1567,Chocolate Xtreme Blizzard – Medium
1568,Chocolate Xtreme Blizzard – Mini
1569,Chocolate Xtreme Blizzard – Small
1570,Cocoa Fudge
1571,Coconut Flakes
1572,Cookie Dough Blizzard – Large
1573,Cookie Dough Blizzard – Medium
1574,Cookie Dough Blizzard – Mini
1575,Cookie Dough Blizzard – Small
1576,Country Platter
1577,Crispy Chicken Salad
1578,Crispy Chicken Sandwich
1579,Crispy Chicken Wrap
1580,Crispy Fish Sandwich
1581,Crispy FlameThrower Chicken Sandwich
1582,Deluxe Cheeseburger
1583,Deluxe Double Cheeseburger
1584,"Dipped Cone, Chocolate – Kids’ ***"
1585,"Dipped Cone, Chocolate – Large ***"
1586,"Dipped Cone, Chocolate – Medium ***"
1587,"Dipped Cone, Chocolate – Small ***"
1588,Double Fudge Cookie Dough Blizzard – Large
1589,Double Fudge Cookie Dough Blizzard – Med
1590,Double Fudge Cookie Dough Blizzard – Mini
1591,Double Fudge Cookie Dough Blizzard – Small
1592,"DQ Cake, 10”, 1/12 slice"
1593,"DQ Cake, 8”, 1/8 slice"
1594,"DQ Heart Cake, 1/10 slice"
1595,DQ Home-Pak
1596,"DQ Log Cake, 1/8 slice"
1597,DQ Sandwich
1598,"DQ Sheet Cake, 1/24 slice"
1599,DQ Ultimate® Burger
1600,French Fries – Kids’
1601,French Fries – Large
1602,French Fries – Regular
1603,French Silk Pie Blizzard – Large
1604,French Silk Pie Blizzard – Medium
1605,French Silk Pie Blizzard – Mini
1606,French Silk Pie Blizzard – Small
1607,French Vanilla MooLatté – Large
1608,French Vanilla MooLatté – Medium
1609,French Vanilla MooLatté – Small
1610,Fries
1611,Fudge Bar
1612,Fudge Brownie Temptation Waffle Bowl Sundae
1613,Georgia Mud Fudge Blizzard – Large
1614,Georgia Mud Fudge Blizzard – Medium
1615,Georgia Mud Fudge Blizzard – Small
1616,Georgia Mud Fudge® Blizzard – Mini
1617,Grilled Cheese Kids’
1618,Grilled Chicken Salad
1619,Grilled Chicken Sandwich
1620,Grilled Chicken Wrap
1621,Hashbrowns
1622,Hawaiian Blizzard – Large
1623,Hawaiian Blizzard – Medium
1624,Hawaiian Blizzard – Mini
1625,Hawaiian Blizzard – Small
1626,Heath Blizzard – Large
1627,Heath Blizzard – Medium
1628,Heath Blizzard – Small
1629,Heath Pieces
1630,Heath® Blizzard – Mini
1631,Heath® Dilly Bar
1632,Hot Fudge Topping
1633,Iron Grilled Cheese Sandwich
1634,Iron Grilled Classic Club Sandwich
1635,Iron Grilled Supreme BLT Sandwich
1636,Iron Grilled Turkey Sandwich
1637,"Lemonade Chiller, Classic, Large"
1638,"Lemonade Chiller, Classic, Medium"
1639,"Lemonade Chiller, Classic, Small"
1640,"Lemonade Chiller, Strawberry, Large"
1641,"Lemonade Chiller, Strawberry, Medium"
1642,"Lemonade Chiller, Strawberry, Small"
1643,M&M’s Chocolate Candies
1644,M&M’s Chocolate Candy Blizzard – Large
1645,M&M’s Chocolate Candy Blizzard – Medium
1646,M&M’s Chocolate Candy Blizzard – Small
1647,M&M’s® Chocolate Candy Blizzard – Mini
1648,"Malt, Banana – Large"
1649,"Malt, Banana – Medium"
1650,"Malt, Banana – Small"
1651,"Malt, Caramel – Large"
1652,"Malt, Caramel – Medium"
1653,"Malt, Caramel – Small"
1654,"Malt, Cherry – Large"
