id,name,restaurant_id,category_id
1388,Chopped Salad – G (Café & Combo),15,11
1389,Chopped Salad – G (Entrée),15,11
1390,Ciabatta Ficelle – V,15,18
1391,Cinnamon Creme Cake – Slice (12 slices/cake) – V,15,4
1392,Cinnamon Crumb Muffin – V,15,17
1393,Cinnamon Pecan Rugalach – V,15,4
1394,Cinnamon Raisin – V (slice),15,18
1395,Cinnamon Raisin – V (whole),15,18
1396,"Cinnamon Raisin Bagel – LF, VG",15,17
1397,Cinnamon Roll – V,15,17
1398,Corned Beef Reuben (Combo),15,30
1399,Corned Beef Reuben (Whole),15,30
1400,Corner Club (Combo),15,30
1401,Corner Club (Whole),15,30
1402,Country Boule – VG (slice),15,18
1403,Country Boule – VG (whole),15,18
1404,Country Bread Boule – Bowl Option  (bowl),15,14
1405,Country Bread Boule – Bowl Option  (cup),15,14
1406,Country Large Oblong – VG (slice),15,18
1407,Country Large Oblong – VG (whole),15,18
1408,Country Small Oblong – VG (slice),15,18
1409,Country Small Oblong – VG (whole),15,18
1410,Cream Cheese Brownie – V,15,4
1411,Croissant – V,15,17
1412,D.C. Chicken Salad – G (Side),15,11
1413,D.C. Chicken Salad – G (Trio),15,11
1414,D.C. Chicken Salad on Steakhouse Rye Bread – (Combo),15,12
1415,D.C. Chicken Salad on Steakhouse Rye Bread – (Whole),15,12
1416,"Egg Salad – V, G (Side)",15,11
1417,"Egg Salad – V, G (Trio)",15,11
1418,"Everything Bagel – LF, VG",15,17
1419,"Farmer’s Scrambler – V, G (Egg Whites)",15,17
1420,"Farmer’s Scrambler – V, G (Whole Eggs)",15,17
1421,Focaccia Loaf – VG (slice),15,18
1422,Focaccia Loaf – VG (whole),15,18
1423,"Focaccia Roll – LF, VG",15,3
1424,Frozen Mango Lemonade – VG,15,1
1425,Frozen Mango Lemonade – VG,15,1
1426,Frozen Mango Pomegranate Swirl – VG,15,1
1427,Frozen Mango Pomegranate Swirl – VG,15,1
1428,Frozen Pomegranate Lemonade – VG,15,1
1429,Frozen Pomegranate Lemonade – VG,15,1
1430,Fudge Brownie,15,4
1431,Garlic Bread (Pasta Entrées Only) – V,15,3
1432,Grapes – Small Bunch (Kids’ Menu) – G,15,3
1433,"Greek Vegetable Salad – V, G (Side)",15,11
1434,"Greek Vegetable Salad – V, G (Trio)",15,11
1435,Green Chile & Chicken (Combo),15,30
1436,Green Chile & Chicken (Whole),15,30
1437,Grilled Cheese Sandwich – V (Combo),15,15
1438,Grilled Cheese Sandwich – V (Whole),15,15
1439,Half Moon Cheese Ravioli – V,15,15
1440,Half Moon Cheese Ravioli – V (Combo),15,5
1441,Half Moon Cheese Ravioli – V (Entrée),15,5
1442,Harvest – VG (slice),15,18
1443,Harvest – VG (whole),15,18
1444,"Harvest Crisp – LF, VG",15,3
1445,Harvest Salad – V (Café & Combo),15,11
1446,Harvest Salad – V (Entrée),15,11
1447,Harvest Salad w/Roasted Chicken (Café & Combo),15,11
1448,Harvest Salad w/Roasted Chicken (Entrée),15,11
1449,"Harvest Toast – LF, VG",15,17
1450,Horizon Milk – Chocolate,15,15
1451,Horizon Milk – White,15,15
1452,Iced Coffee – Black,15,25
1453,Iced Coffee – Black,15,25
1454,Iced Coffee – Creamy,15,25
1455,Iced Coffee – Creamy,15,25
1456,Italian Wedding Soup,15,15
1457,Italian Wedding Soup w/ Parmesan Cheese  (bowl),15,14
1458,Italian Wedding Soup w/ Parmesan Cheese  (cup),15,14
1459,Kid’s Apple Juice,15,15
1460,Kid’s Berry Juice,15,15
1461,Kids’ Cheesy Scrambler w/Toast & Fresh Fruit,15,15
1462,Kids’ Scrambler w/Toast & Fresh Fruit,15,15
1463,Latte – Nonfat,15,25
1464,Latte – Nonfat,15,25
1465,Latte – Nonfat,15,25
1466,Latte – Whole,15,25
1467,Latte – Whole,15,25
1468,Latte – Whole,15,25
1469,Lemon Bar – V,15,4
1470,Lemon Pound Cake – Slice,15,4
1471,Loaded Baked Potato,15,15
1472,Loaded Baked Potato w/Cheddar Cheese & Green Onion,15,14
1473,Loaded Baked Potato w/Cheddar Cheese & Green Onion,15,14
1474,Macaroni & Cheese – Kraft,15,15
1475,Maple Pecan Bar – V,15,4
1476,Mixed Greens Salad – V (Café & Combo),15,11
1477,Mixed Greens Salad – V (Entrée),15,11
1478,Mixed Greens Salad w/dressing (side & trio portion) – V,15,11
1479,Mixed Greens Salad w/dressing – V,15,11
1480,Mixed Greens w/dressing (garnish) – VG,15,11
1481,Mom’s Chicken Noodle – LF,15,15
1482,Mom’s Chicken Noodle – LF  (bowl),15,14
1483,Mom’s Chicken Noodle – LF  (cup),15,14
1484,Mom’s Corned Beef on Caraway Rye Bread (Combo),15,12
1485,Mom’s Corned Beef on Caraway Rye Bread (Whole),15,12
1486,Mom’s Egg Salad on White Bread (Combo),15,12
1487,Mom’s Egg Salad on White Bread (Whole),15,12
1488,Mom’s Roast Beef on Sourdough Bread (Combo),15,12
1489,Mom’s Roast Beef on Sourdough Bread (Whole),15,12
1490,Mom’s Roasted Chicken on Harvest Bread (Combo),15,12
1491,Mom’s Roasted Chicken on Harvest Bread (Whole),15,12
1492,Mom’s Tuna Salad on Harvest Bread (Combo),15,12
1493,Mom’s Tuna Salad on Harvest Bread (Whole),15,12
1494,1/2 lb. FlameThrower® GrillBurger,16,7
1495,1/2 lb. GrillBurger with Cheese,16,7
1496,1/4 lb. GrillBurger with Cheese,16,7
1497,1/4 lb. Mushroom Swiss GrillBurger,16,7
1498,Applesauce,16,15
1499,"Arctic Rush Float, All Flavors – Large",16,1
1500,"Arctic Rush Float, All Flavors – Medium",16,1
1501,"Arctic Rush Float, All Flavors – Small",16,1
1502,"Arctic Rush Freeze, All Flavors – Large",16,1
1503,"Arctic Rush Freeze, All Flavors – Medium",16,1
1504,"Arctic Rush Freeze, All Flavors – Small",16,1
1505,"Arctic Rush, All Flavors – Large",16,1
1506,"Arctic Rush, All Flavors – Medium",16,1
1507,"Arctic Rush, All Flavors – Small",16,1
1508,Banana,16,15
1509,Banana Cream Pie Blizzard – Large,16,4
1510,Banana Cream Pie Blizzard – Medium,16,4
1511,Banana Cream Pie Blizzard – Mini,16,4
1512,Banana Cream Pie Blizzard – Small,16,4
1513,Banana Slices,16,4
1514,Banana Split,16,4
1515,Banana Split Blizzard – Large,16,4
1516,Banana Split Blizzard – Medium,16,4
1517,Banana Split Blizzard – Mini,16,4
1518,Banana Split Blizzard – Small,16,4
1519,Barbecue Beef Sandwich,16,12
1520,Biscuits & Gravy,16,17
1521,Breaded Mushrooms,16,3
1522,Brownie Pieces,16,4
1523,Buster Bar® Treat***,16,4
1524,Butterfinger Blizzard – Large,16,4
1525,Butterfinger Blizzard – Medium,16,4
1526,Butterfinger Blizzard – Small,16,4
1527,Butterfinger Pieces,16,4
1528,Butterfinger® Blizzard – Mini,16,4
1529,Butterscotch Dilly Bar,16,4
1530,Cappuccino MooLatté – Large,16,25
1531,Cappuccino MooLatté – Medium,16,25
1532,Cappuccino MooLatté – Small,16,25
1533,Caramel MooLatté – Large,16,25
1534,Caramel MooLatté – Medium,16,25
1535,Caramel MooLatté – Small,16,25
1536,Caramel Topping,16,4
1537,Cheese Curds,16,3
1538,Cheeseburger Kids’,16,15
1539,Cheesecake Pieces,16,4
1540,Cherry Dilly Bar,16,4
1541,Cherry StarKiss® Bar,16,4
1542,Chick. Strip Basket – 4pc w/ Country Gravy,16,8
1543,Chick. Strip Basket – 6pc w/ Country Gravy,16,8
1544,Chicken Quesadilla Basket,16,8
1545,Chicken Strip Kids’ (2),16,15
1546,Chili – Bowl,16,14
1547,Chili – Cup,16,14
1548,Chili Cheese Fries,16,6
1549,Choc. Cov. Strawberry Waffle Bowl Sundae,16,4
1550,"Choc. Xtreme Blizzard Cake, 10”, 1/12 slice***",16,4
1551,"Choc. Xtreme Blizzard Cake, 8”, 1/8 slice***",16,4
1552,Choco Cherry Love Blizzard – Large,16,4
1553,Choco Cherry Love Blizzard – Medium,16,4
1554,Choco Cherry Love Blizzard – Mini,16,4
1555,Choco Cherry Love Blizzard – Small,16,4
1556,Choco Chunks,16,4
1557,Chocolate Chip Cookie Dough Pieces,16,4
1558,Chocolate Coated Waffle Cone w/ Soft Serve,16,4
1559,Chocolate Cone – Kids’,16,4
1560,Chocolate Cone – Large,16,4
1561,Chocolate Cone – Medium,16,4
1562,Chocolate Cone – Small,16,4
1563,Chocolate Dilly® Bar***,16,4
1564,Chocolate Mint Dilly Bar,16,4
1565,Chocolate Topping,16,4
1566,Chocolate Xtreme Blizzard – Large,16,4
1567,Chocolate Xtreme Blizzard – Medium,16,4
1568,Chocolate Xtreme Blizzard – Mini,16,4
1569,Chocolate Xtreme Blizzard – Small,16,4
1570,Cocoa Fudge,16,4
1571,Coconut Flakes,16,4
1572,Cookie Dough Blizzard – Large,16,4
1573,Cookie Dough Blizzard – Medium,16,4
1574,Cookie Dough Blizzard – Mini,16,4
1575,Cookie Dough Blizzard – Small,16,4
1576,Country Platter,16,17
1577,Crispy Chicken Salad,16,11
1578,Crispy Chicken Sandwich,16,12
1579,Crispy Chicken Wrap,16,12
1580,Crispy Fish Sandwich,16,12
1581,Crispy FlameThrower Chicken Sandwich,16,12
1582,Deluxe Cheeseburger,16,7
1583,Deluxe Double Cheeseburger,16,7
1584,"Dipped Cone, Chocolate – Kids’ ***",16,4
1585,"Dipped Cone, Chocolate – Large ***",16,4
1586,"Dipped Cone, Chocolate – Medium ***",16,4
1587,"Dipped Cone, Chocolate – Small ***",16,4
1588,Double Fudge Cookie Dough Blizzard – Large,16,4
1589,Double Fudge Cookie Dough Blizzard – Med,16,4
1590,Double Fudge Cookie Dough Blizzard – Mini,16,4
1591,Double Fudge Cookie Dough Blizzard – Small,16,4
1592,"DQ Cake, 10”, 1/12 slice",16,4
1593,"DQ Cake, 8”, 1/8 slice",16,4
1594,"DQ Heart Cake, 1/10 slice",16,4
1595,DQ Home-Pak,16,4
1596,"DQ Log Cake, 1/8 slice",16,4
1597,DQ Sandwich,16,4
1598,"DQ Sheet Cake, 1/24 slice",16,4
1599,DQ Ultimate® Burger,16,7
1600,French Fries – Kids’,16,15
1601,French Fries – Large,16,6
1602,French Fries – Regular,16,6
1603,French Silk Pie Blizzard – Large,16,4
1604,French Silk Pie Blizzard – Medium,16,4
1605,French Silk Pie Blizzard – Mini,16,4
1606,French Silk Pie Blizzard – Small,16,4
1607,French Vanilla MooLatté – Large,16,25
1608,French Vanilla MooLatté – Medium,16,25
1609,French Vanilla MooLatté – Small,16,25
1610,Fries,16,15
1611,Fudge Bar,16,4
1612,Fudge Brownie Temptation Waffle Bowl Sundae,16,4
1613,Georgia Mud Fudge Blizzard – Large,16,4
1614,Georgia Mud Fudge Blizzard – Medium,16,4
1615,Georgia Mud Fudge Blizzard – Small,16,4
1616,Georgia Mud Fudge® Blizzard – Mini,16,4
1617,Grilled Cheese Kids’,16,15
1618,Grilled Chicken Salad,16,11
1619,Grilled Chicken Sandwich,16,12
1620,Grilled Chicken Wrap,16,12
1621,Hashbrowns,16,17
1622,Hawaiian Blizzard – Large,16,4
1623,Hawaiian Blizzard – Medium,16,4
1624,Hawaiian Blizzard – Mini,16,4
1625,Hawaiian Blizzard – Small,16,4
1626,Heath Blizzard – Large,16,4
1627,Heath Blizzard – Medium,16,4
1628,Heath Blizzard – Small,16,4
1629,Heath Pieces,16,4
1630,Heath® Blizzard – Mini,16,4
1631,Heath® Dilly Bar,16,4
1632,Hot Fudge Topping,16,4
1633,Iron Grilled Cheese Sandwich,16,12
1634,Iron Grilled Classic Club Sandwich,16,12
1635,Iron Grilled Supreme BLT Sandwich,16,12
1636,Iron Grilled Turkey Sandwich,16,12
1637,"Lemonade Chiller, Classic, Large",16,1
1638,"Lemonade Chiller, Classic, Medium",16,1
1639,"Lemonade Chiller, Classic, Small",16,1
1640,"Lemonade Chiller, Strawberry, Large",16,1
1641,"Lemonade Chiller, Strawberry, Medium",16,1
1642,"Lemonade Chiller, Strawberry, Small",16,1
1643,M&M’s Chocolate Candies,16,4
1644,M&M’s Chocolate Candy Blizzard – Large,16,4
1645,M&M’s Chocolate Candy Blizzard – Medium,16,4
1646,M&M’s Chocolate Candy Blizzard – Small,16,4
1647,M&M’s® Chocolate Candy Blizzard – Mini,16,4
1648,"Malt, Banana – Large",16,2
1649,"Malt, Banana – Medium",16,2
1650,"Malt, Banana – Small",16,2
1651,"Malt, Caramel – Large",16,2
1652,"Malt, Caramel – Medium",16,2
1653,"Malt, Caramel – Small",16,2
1654,"Malt, Cherry – Large",16,2
1655,"Malt, Cherry – Medium",16,2
1656,"Malt, Cherry – Small",16,2
1657,"Malt, Chocolate – Large",16,2
1658,"Malt, Chocolate – Medium",16,2
1659,"Malt, Chocolate – Small",16,2
1660,"Malt, Hot Fudge – Large",16,2
1661,"Malt, Hot Fudge – Medium",16,2
1662,"Malt, Hot Fudge – Small",16,2
1663,"Malt, Peanut Butter – Large",16,2
1664,"Malt, Peanut Butter – Medium",16,2
1665,"Malt, Peanut Butter – Small",16,2
1666,"Malt, Strawberry – Large",16,2
1667,"Malt, Strawberry – Medium",16,2
1668,"Malt, Strawberry – Small",16,2
1669,"Malt, Vanilla – Large",16,2
1670,"Malt, Vanilla – Medium",16,2
1671,"Malt, Vanilla – Small",16,2
1672,Midnight Truffle Blizzard – Large,16,4
1673,Midnight Truffle Blizzard – Medium,16,4
1674,Midnight Truffle Blizzard – Mini,16,4
1675,Midnight Truffle Blizzard – Small,16,4
1676,Mint Oreo Blizzard – Large,16,4
1677,Mint Oreo Blizzard – Medium,16,4
1678,Mint Oreo Blizzard – Small,16,4
1679,Mint Oreo® Blizzard – Mini,16,4
1680,Mocha MooLatté – Large,16,25
1681,All  –  American Slam® (add choices),17,17
1682,Apple Dunkers w/ caramel sauce,17,15
1683,Apple Pie,17,4
1684,Bagel & Cream Cheese,17,3
1685,Banana Pecan Pancake Breakfast,17,17
1686,Banana Split,17,4
1687,Bananas Foster French Toast Skillet (add meat),17,17
1688,Basket of Puppies w/o syrup,17,10
1689,Belgian Waffle Slam®,17,17
1690,Bowl of Harvest Oatmeal w/ Milk,17,3
1691,Broccoli,17,3
1692,Broccoli & Cheddar Soup,17,14
1693,Buttermilk Biscuit,17,17
1694,Buttermilk Biscuit,17,3
1695,Caramel Apple Crisp,17,4
1696,Caramel Topping,17,4
1697,Cheddar Cheese Hash Browns,17,3
1698,Cheese Burger Flatbread,17,10
1699,Cheesy @ the Plate (add side),17,15
1700,Cherry Topping,17,4
1701,Chicken Avocado Sandwich w/ Fit Fare® fresh veggies,17,12
1702,Chicken Deluxe Salad  –  Chicken Strips (add choices),17,11
1703,Chicken Deluxe Salad  –  Grilled Chicken (add choices),17,11
1704,Chicken Noodle Soup,17,14
1705,Chicken Ranch Melt w/o dressing (add choices),17,12
1706,Chicken Sausage Patty (1),17,17
1707,Chicken Sausage Patty (2),17,3
1708,Chicken Strips w/ bread (add choices),17,5
1709,Chicken Strips w/ Buffalo Sauce (add dipping sauce),17,10
1710,Chicken Strips w/ Sweet & Tangy BBQ Sauce (add dipping sauce),17,10
1711,Chicken Wings w/ Buffalo Sauce (add dipping sauces),17,10
1712,Chicken Wings w/ Sweet & Tangy BBQ Sauce (add dipping sauce),17,10
1713,Chocolate Chip  –  In Pancakes,17,15
1714,Chocolate French Silk Pie,17,4
1715,Chocolate Peanut Butter Silk Pie,17,4
1716,Chocolate Topping,17,4
1717,Chopped Nuts,17,4
1718,Clam Chowder,17,14
1719,Classic Cheeseburger (add choices),17,7
1720,Club Sandwich (add choices),17,12
1721,Coconut Cream Pie,17,4
1722,Coffee,17,25
1723,Coleslaw,17,3
1724,Cookies & Cream Pie,17,4
1725,Corn,17,3
1726,Country  –  Fried Steak & Eggs (add choices),17,17
1727,Country  –  Fried Steak w/ gravy (add choices),17,5
1728,Cranberry Apple Chicken Salad w/ balsamic vinaigrette / no bread,17,11
1729,Dippable Veggies / no dressing,17,3
1730,Double Cheeseburger (add choices),17,7
1731,Egg Whites,17,3
1732,Egg Whites (2),17,17
1733,Eggs (2),17,17
1734,Eggs (each) 2 oz = 1 egg,17,3
1735,English Muffin / no margarine,17,17
1736,English Muffin / no margarine,17,3
1737,"Everything Hash Browns w/ onions, cheese & country gravy",17,3
1738,Fiesta Corn,17,3
1739,Finish Line Fries,17,15
1740,Fish & Chips (add dinner bread choice),17,5
1741,Fishing Goldfish® Crackers,17,15
1742,Fit Fare® Omelette,17,17
1743,Fit Fare® Sweet & Tangy BBQ Chicken w/ broccoli & corn,17,5
1744,Fit Fare® Tilapia Ranchero,17,5
1745,Fit Slam®,17,17
1746,Flavored Cappuccino,17,25
1747,"French Fries, salted",17,6
1748,"French Fries, salted",17,3
1749,French Toast Slam®,17,17
1750,Fruit   –   Banana,17,3
1751,Fruit   –   Grapes,17,3
1752,Fudge Topping,17,4
1753,Game  –  On Grapes,17,15
1754,Garden Salad w/o dressing,17,11
1755,Garlic Dinner Bread,17,3
1756,Garlic Dinner Bread,17,3
1757,Glazed Pecans,17,4
1758,Golden  –  Fried Shrimp,17,3
1759,Green Beans,17,3
1760,Grilled Shrimp Skewer,17,3
1761,Grits w/ margarine,17,17
1762,Grits w/ margarine,17,3
1763,Grits w/ margarine,17,3
1764,Groovy Mango,17,2
1765,Half Size Cranberry Apple Chicken Salad w/ balsamic vinaigrette / no bread,17,11
1766,Half Size Sampler™ (add sauce),17,10
1767,Half Size Zesty Nachos,17,10
1768,Harvest Oatmeal Breakfast,17,17
1769,Hash Browns,17,17
1770,Hash Browns,17,3
1771,Hash Browns,17,3
1772,Hash Browns,17,3
1773,Heartland Scramble®,17,17
1774,Hershey®’s Chocolate Cake,17,4
1775,Hickory Grilled Chicken Sandwich (add choices),17,12
1776,High Diving Veggies w/ ranch dressing,17,15
1777,Home Plate Mashed Potatoes w/ brown gravy,17,15
1778,Hot Fudge Brownie A La Mode,17,4
1779,"Ice Cream (Vanilla, Chocolate or Strawberry)",17,4
1780,Jr. Grand Slam®,17,15
1781,Key Lime Pie,17,4
1782,Kids’ OREO® Blender Blaster,17,15
1783,Lemon Meringue Layer Pie,17,4
1784,Lemon Pepper Grilled Tilapia w/ bread (add choices),17,5
1785,Loaded Baked Potato Soup,17,14
1786,Lumberjack Slam® (add choices),17,17
1787,Mashed Potatoes,17,3
1788,Meat Lover’s Scramble,17,17
1789,"Milk Shakes (Vanilla, Chocolate or Strawberry)",17,2
1790,"Milk Shakes (Vanilla, Chocolate or Strawberry)",17,2
1791,Mozzarella Cheese Sticks (add marinara sauce),17,10
1792,Mushroom Swiss Burger (add choices),17,7
1793,Mushroom Swiss Chopped Steak w/ bread (add choices),17,5
1794,New York Style Cheesecake,17,4
1795,Oatmeal w/ Milk,17,17
1796,OJ Strawberry Mango,17,1
1797,Onion Rings,17,3
1798,Oreo® Blender Blaster™,17,2
1799,Oreo® Cookie Pieces,17,4
1800,Pacific Chiller,17,1
1801,Pancake Puppies®,17,3
1802,"Pancakes, Buttermilk",17,17
1803,"Pancakes, Hearty Wheat",17,17
1804,Patty Melt (add choices),17,7
1805,Pecan Pie,17,4
1806,Pineapple Dream™,17,1
1807,Pit Stop Pizza (add side),17,15
1808,Prime Rib & Chicken Sizzlin’ Skillet,17,5
1809,Prime Rib Philly Melt (add choices),17,12
1810,Prime Rib Skillet,17,17
1811,Pumpkin Pie,17,4
1812,Red  –  Skinned Potatoes,17,3
1813,Red  –  Skinned Potatoes,17,3
1814,Sampler™ (add sauce),17,10
1815,Santa Fe Skillet,17,17
1816,Sausage Links,17,17
1817,Sausage Links (4),17,3
1818,Sautéed Spinach,17,3
1819,Seasonal Fruit,17,17
1820,Seasonal Fruit,17,3
1821,Seasoned Fries,17,6
1822,Senior Belgian Waffle Slam® w/ egg,17,5
1823,Senior Club Sandwich (add choices),17,5
1824,Senior Country  –  Fried Steak w/ bread (add choices),17,5
1825,Senior Fit Fare® Grilled Chicken,17,5
1826,Senior Fit Fare® Omelette,17,5
1827,Senior French Toast Slam® w/ egg (add choices),17,5
1828,Senior Grilled Cheese Deluxe Sandwich (add choices),17,5
1829,Senior Grilled Chicken w/ bread (add choices),17,5
1830,Senior Grilled Shrimp Skewer w/ bread (add choices),17,5
1831,Senior Lemon Pepper Grilled Tilapia w/ bread (add choices),17,5
1832,Senior Omelette (add choices),17,5
1833,Senior Scrambled Eggs & Cheddar Breakfast,17,5
1834,Senior Soup & Salad (add dressing choice),17,5
1835,Senior Starter™ (add choices),17,5
1836,Slam® Dribblers,17,15
1837,Slap Shot Slider (1) (add side),17,15
1838,Slices of Toast w/ margarine,17,17
1839,Slices of Toast w/ margarine,17,3
1840,Smoked Cheddar Mashed Potatoes,17,3
1841,Smothered Cheese Fries,17,10
1842,Soccer Shake   –   all flavors,17,15
1843,Softball Pancake w/ meat,17,15
1844,Southwestern Steak Burrito w/ hash browns,17,17
1845,"Spaghetti, Set, Go! (add side)",17,15
1846,Spicy Buffalo Chicken Melt (add choices),17,12
1847,Strawberry Banana Bliss,17,2
1848,Strawberry Lemonade,17,1
1849,Strawberry Mango Pucker™,17,1
1850,Strawberry Topping,17,4
1851,Sundae Sundae Sundae!,17,15
1852,Sweet & Tangy BBQ Chicken w/ bread & veggies,17,5
1853,Sweet Georgia Peach,17,2
1854,T  –  Bone Steak & Breaded Shrimp w/ bread (add choices),17,5
1855,T  –  Bone Steak & Eggs (add choices),17,17
1856,T  –  Bone Steak & Shrimp Skewer w/ bread (add choices),17,5
1857,T  –  Bone Steak w/ bread (add choices),17,5
1858,The Grand Slamwich® w/ hash browns,17,17
1859,The Super Bird® (add choices),17,12
1860,Three  –  Dip & Chips,17,10
1861,Tilapia Ranchero w/ bread,17,5
1862,Tomato Slices,17,3
1863,Track & Cheese (add side),17,15
1864,Triple Play Nuggets w/ BBQ sauce (add side),17,15
1865,Tumbling Vanilla Yogurt w/ strawberry topping,17,15
1866,Turtle Cheesecake,17,4
1867,12 Piece Chicken Meal (Mixed),18,8
1868,12 Piece Chicken Only (Mixed),18,8
1869,2 Legs Kids’ Combo,18,15
1870,2 Piece Breast and Wing,18,8
1871,2 Piece Leg and Thigh,18,8
1872,3 Piece Breast and Wing,18,8
1873,3 Piece Leg and Thigh,18,8
1874,4 Piece Breast and Wing,18,8
1875,4 Piece Leg and Thigh,18,8
1876,6.5″ Flour Tortillas(12 pack),18,3
1877,6.5″ Flour Tortillas(2 pack),18,3
1878,6.5″ Flour Tortillas(8 pack),18,3
1879,8 Piece Chicken Meal (Mixed),18,8
1880,8 Piece Chicken Only (Mixed),18,8
1881,Avocado Salsa (Hot),18,3
1882,Barbecue Chicken Tostada (no dressing),18,11
1883,BBQ Black Beans (Small),18,3
1884,BBQ Black Beans (Small),18,3
1885,BBQ Black Beans(Large),18,3
1886,BRC Burrito,18,24
1887,BRC Burrito,18,24
1888,BRC Burrito Kids’ Combo,18,15
1889,Chicken Avocado Burrito,18,24
1890,Chicken Nuggets Kids’ Combo,18,15
1891,Chicken Taco Al Carbon,18,27
1892,Chicken Tortilla Roll,18,27
1893,Chicken Tortilla Soup,18,14
1894,Chicken Tortilla Soup (Small),18,14
1895,Chicken Tortilla Soup Small (no tortilla strips),18,11
1896,Chicken Tostada (no dressing),18,11
1897,Chicken Tostada (no shell & no dressing),18,11
1898,Chicken Tostada (no shell & no dressing),18,11
1899,Cole Slaw(Large),18,3
1900,Cole Slaw(Small),18,3
1901,Corn Cobbettes(Large Side-4 cobs),18,3
1902,Corn Cobbettes(Small Side-2 cobs),18,3
1903,El Tradicional,18,24
1904,Flame Grilled Chicken Leg,18,27
1905,Flame-Grilled Chicken Breast,18,8
1906,Flame-Grilled Chicken Breast w/o Skin,18,8
1907,Flame-Grilled Chicken Leg,18,8
1908,Flame-Grilled Chicken Thigh,18,8
1909,Flame-Grilled Chicken Wing,18,8
1910,Flame-Grilled Corn(Large),18,3
1911,Flame-Grilled Corn(Small),18,3
1912,Flan,18,4
1913,Flan,18,4
1914,Fosters Freeze Vanilla (Kid’s Cone),18,4
1915,Fosters Freeze Vanilla (Large Cone),18,4
1916,Fosters Freeze Vanilla (Regular Cone),18,4
1917,"Fosters Freeze Vanilla(Regular, in Cup)",18,4
1918,French Fries(Large),18,3
1919,French Fries(Small),18,3
1920,Fresh Vegetables (no margarine),18,11
1921,Fresh Vegetables (Small w/o margarine),18,3
1922,Fresh Vegetables(Large),18,3
1923,Fresh Vegetables(Small),18,3
1924,Grilled Chicken Salad (no tortilla strips & no dressing),18,11
1925,Grilled Chicken Salad (no tortilla strips & no dressing),18,11
1926,Hand-Made Crunchy Chicken Taco,18,27
1927,Hand-Made Guacamole,18,3
1928,Hand-Made Guacamole & Chips,18,3
1929,Hand-Made Guacamole(Large),18,3
1930,House Salsa (Mild),18,3
1931,Jalapeno Hot Sauce Packet,18,3
1932,Loco Side Salad,18,11
1933,"Loco Side Salad (no dressing, no tortilla strips) – large",18,11
1934,"Loco Side Salad (no dressing, no tortilla strips) – small",18,11
1935,Loco Side Salad(Large),18,3
1936,Loco Side Salad(Small),18,3
1937,Macaroni & Cheese(Large),18,3
1938,Macaroni & Cheese(Small),18,3
1939,Mashed Potatoes w/Gravy(Large),18,3
1940,Mashed Potatoes w/Gravy(Small),18,3
1941,Mini Pollo Bowl® Kids’ Combo,18,15
1942,Mixed Tortillas (12 pack),18,3
1943,Mixed Tortillas (8 pack),18,3
1944,Pico de Gallo Salsa (Medium),18,3
1945,Pinto Beans (Small),18,3
1946,Pinto Beans(Large),18,3
1947,Pinto Beans(Small),18,3
1948,Salsa Roja (Hot),18,3
1949,Skinless Breast Meal,18,5
1950,Skinless Breast Meal,18,5
1951,Skinless Chicken Breast,18,8
1952,Skinless Chicken Breast,18,8
1953,Sour Cream,18,3
1954,Spanish Rice (Small),18,3
1955,Spanish Rice(Large),18,3
1956,Spanish Rice(Small),18,3
1957,Sweet Corn Cake(Large),18,3
1958,Sweet Corn Cake(Small),18,3
1959,Sweet Potato Fries(Large),18,3
1960,Sweet Potato Fries(Small),18,3
1961,Taquito,18,27
1962,The Original POLLO BOWL®,18,5
1963,The Original POLLO BOWL®*,18,5
1964,The Poblano,18,24
1965,The Spicy Chipotle,18,24
1966,Two Churros,18,27
1967,Two Churros,18,4
1968,Ultimate POLLO BOWL®,18,5
1969,Aloha Chicken,19,8
1970,Asian Chicken Salad,19,11
1971,"Babyback Ribs, Full Rack",19,5
1972,"Babyback Ribs, Half Rack",19,5
1973,Baked Potato,19,3
1974,Baked Sweet Potato,19,3
1975,BBQ Slider Tray (per slider),19,12
1976,Big City Reuben,19,12
1977,Big Easy Shrimp and Fish Fry,19,9
1978,Bleu Cheese and Peppercorn Steak Topper,19,3
1979,Buttermilk Fried Chicken,19,5
1980,"Cajun Firecracker Sticks, Plating",19,10
1981,Calabash BLT,19,12
1982,Calabash Chicken Salad,19,11
1983,Calabash Chicken Wrap,19,12
1984,Calabash Popcorn Shrimp,19,9
1985,Calabash Wrap,19,12
1986,"Calabash, Wings, and Cheese Fries",19,10
1987,Carolina Peach Cobbler,19,4
1988,Certified Angus Beef Ribeye (12 ounces),19,5
1989,Certified Angus Beef Sirloin (10 ounces),19,5
1990,Certified Angus Beef Sirloin (6 ounces),19,5
1991,Certified Angus Beef Tenderloin Tips,19,5
1992,Cheese Fries,19,10
1993,Cheese Fries,19,3
1994,Chicken Pot Pie,19,8
1995,Chicken Pot Pie w/o salad,19,5
1996,"Chicken Wings, 12",19,10
1997,"Chicken Wings, 8",19,10
1998,Chips and Salsa Tray (per serving),19,3
1999,Cinnamon Apples,19,3
2000,Cinnamon Honey Butter (1 ounce),19,3
2001,Cinnamon Honey Butter (1 ounce),19,3
2002,Classic Calabash and Gold Ribs,19,5
2003,Classic Calabash Chicken Dinner,19,5
